#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:00 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:00	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J%2fMNRAS%2f521%2f1775%2ftable1&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75211775
#Name: J/MNRAS/521/1775
#Title: Galaxy Zoo barred galaxies properties with MaNGA (Geron+, 2023)
#INFO	ivoid=ivo://cds.vizier/j/mnras/521/1775	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/521/1775	    IVOID of underlying data collection
#INFO	creator=Geron T.	    First author or institution
#INFO	cites=bibcode:2023MNRAS.521.1775G	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2023	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/521/1775	    Dataset landing page
#INFO	publication_date=2026-06-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_521_1775_table1:
#Name: J/MNRAS/521/1775/table1
#Title: Astrometric, bar types, inclinations, position angles, bar lengths of our barred galaxies as described in section 3
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	MANGA	(A11)	The MaNGA plate-ifu number of this target (PLATEIFU)	[ucd=meta.id;meta.main]
#Column	Walmsley22	(I3)	Display the Galaxy Zoo DR1&2, DR5 and DeepL version of Walmsley et al. 2022MNRAS.509.3966W, Cat. J/MNRAS/509/3966	[ucd=meta.ref.url]
#Column	Walmsley23	(I3)	Display the Galaxy Zoo DESI of Walmsley et al. 2023MNRAS.526.4768W, Cat. J/MNRAS/526/4768	[ucd=meta.ref.url]
#Column	SDSSIVMaNGA	(I3)	Display the SDSS-IV MaNGA: pyPipe3D data for 10000 galaxies of Sanchez et al. 2022ApJS..262...36S, Cat. J/ApJS/262/36	[ucd=meta.ref.url]
#Column	MaNGAdr15	(I3)	Display the MaNGA catalog DR15 of Wake et al. 2017AJ....154...86W, Cat. J/AJ/154/86	[ucd=meta.ref.url]
#Column	RAJ2000	(F14.10)	The right ascension of this target identical to the OBJRA column in the MaNGA DRPALL (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F17.13)	The declination of this target identical to the OBJDEC column in the MaNGA DRPALL (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	i	(F18.15)	The inclination of the galaxy (inc)	[ucd=src]
#Column	e_i	(F19.16)	The error on the inclination (inc_err)	[ucd=stat.error]
#Column	PA	(F20.16)	The kinematic position angle of the galaxy measured east of north between 0 and 180 (PA)	[ucd=pos.posAng]
#Column	e_PA	(F20.17)	The error on the galaxy PA (PA_err)	[ucd=stat.error]
#Column	PAbar	(F21.17)	The position angle of the bar measured east of north between 0 and 180 (PA_bar)	[ucd=pos.posAng]
#Column	e_PAbar	(F21.16)	The error on the PA of the bar (PA_bar_err)	[ucd=stat.error]
#Column	Rbar	(F19.16)	The bar radius as defined in section 3.3 (R_bar)	[ucd=phys.angSize;src]
#Column	e_Rbar	(F21.18)	The error on the bar radius (R_bar_err)	[ucd=stat.error]
#Column	Rbardp	(F19.16)	The deprojected bar radius as defined in section 3.3 (R_bar_deproj_kpc)	[ucd=phys.size.radius]
#Column	e_Rbardp	(F22.19)	The error on the deprojected bar radius (R_bar_deproj_kpc_err)	[ucd=stat.error]
#Column	z	(F12.9)	The redshift of the target taken from the NSA catalog (redshift)	[ucd=src.redshift]
#Column	BarType	(A10)	The bar type according to GZ DESI either 'Weak bar' or 'Strong bar' (bar_type)	[ucd=meta.note]
#Column	Plate	(A5)	Link for MaNGA dr17 reduced spectrum in target plate database	[ucd=meta.ref.url]
#Column	SDSSdr16	(I3)	Display the SDSS dr16 of Ahumada et al. 2020ApJS..249....3A, Cat. V/154	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	MANGA	Walmsley22	Walmsley23	SDSSIVMaNGA	MaNGAdr15	RAJ2000	DEJ2000	i	e_i	PA	e_PA	PAbar	e_PAbar	Rbar	e_Rbar	Rbardp	e_Rbardp	z	BarType	Plate	SDSSdr16	Simbad
      57	8140-12701 	  0	  1	  1	  1	116.9303223380	+41.3863793580000	30.662769572239903	 0.2025540783158064	 64.8000000000000114	 0.98333333333333428	123.65514919500975566	  78.2613500835745839	 6.8762363465344203	 0.322381294852477074	 4.7861366535485370	 0.2243903283646615510	 0.028583100	Strong bar	8140 	  1	Simbad
      58	8083-9101  	  0	  1	  1	  1	050.1384138810	-00.3399598461030	49.842587342011257	 0.5846585526868822	 39.0000000000000000	 0.68333333333333235	 23.45084308611026813	  84.4886852852796864	 5.0025464933056716	 0.430792146429741507	 4.0646703878087660	 0.3500273477191558347	 0.038280600	Weak bar  	8083 	  1	Simbad
      59	8085-3704  	  0	  1	  1	  1	051.1555183364	-00.4440175576790	40.498295135289311	 3.4966097155214331	106.0000000000000000	 2.21666666666666856	116.99611945775421873	  22.2918162043052313	 4.1743450622457399	 0.327665229598643748	 3.1045042698916583	 0.2436880730307331155	 0.036841400	Strong bar	8085 	  1	Simbad
      60	8084-6101  	  0	  1	  1	  1	051.6942487239	-00.6481697314340	51.437009898436337	 0.8279738672351904	 64.5000000000000000	 1.06666666666666532	  8.91753243355825020	  26.4750734797909999	 4.8425463843124561	 0.651052591729798014	 2.7672008738973153	 0.3720342889484989923	 0.020493500	Strong bar	8084 	  1	Simbad
      61	11956-6103 	  0	  1	  1	  0	187.1799521300	+53.3576933919000	59.109723108819587	 0.2308654079494374	179.4000000000000057	 0.61666666666666281	103.58577128857348271	  13.4130667819860481	 6.0383382251150728	 0.030976376326656375	 5.5851388229006229	 0.0286514858169428406	 0.036583960	Weak bar  	11956	  1	Simbad
      62	11017-12704	  0	  1	  1	  0	202.4853773950	+50.8838631272000	59.596261048154240	 0.5179401673697370	 67.6999999999999886	 0.65000000000000091	 92.70055293422228715	  76.1017777342369470	 5.0932997332243461	 0.776455165912531164	 2.9488396991923516	 0.4495399716906868792	 0.025398761	Weak bar  	11017	  1	Simbad
      63	8626-6104  	  0	  1	  1	  1	263.0331610180	+56.8787475343000	52.905533074473112	 1.3133694927379160	 86.1999999999999886	 0.70000000000000051	 62.82810333243156720	  41.8484526065405689	 5.2589289254194380	 0.445978995098653908	 3.2573802689927613	 0.2762393634942897913	 0.028107600	Strong bar	8626 	  1	Simbad
      64	11018-12702	  0	  1	  1	  0	195.6571617910	+50.4384293765000	39.150042679626139	 0.7131052044431208	146.8000000000000114	 1.20000000000000040	120.59093698096216940	 329.4469788550566705	 4.2347817914452124	 0.483823778051118480	 2.0278806352517220	 0.2316853426465111110	 0.023645166	Strong bar	11018	  1	Simbad
      65	11956-12702	  0	  1	  1	  0	187.7782519940	+52.4143339538000	60.814488487637327	 1.0505851501788683	 53.0000000000000000	 0.55000000000000193	 75.55972758795141431	   5.1605390472686974	13.4648363473632884	 0.487438975976268729	12.7398657080016431	 0.4611943981034378193	 0.039993110	Strong bar	11956	  1	Simbad
      66	9190-12703 	  0	  1	  1	  0	054.4952815223	-06.2706376492500	54.407425989945736	 0.4528660468754637	 49.5999999999999943	 0.56666666666666765	116.51549918721207177	  28.9983596122459168	 5.7478039729011048	 0.439197488047603724	 3.4593045339387034	 0.2643301457148886646	 0.022093600	Weak bar  	9190 	  1	Simbad
      67	8624-9102  	  0	  1	  1	  1	263.8925814250	+59.8899227545000	44.266582981110808	 6.5762298987505226	139.3000000000000114	 0.86666666666666714	104.74189993066778470	 100.5392832027375931	 4.8146586849728390	 0.203870867926856381	 3.2264569550834379	 0.1366203967509720674	 0.028360800	Strong bar	8624 	  1	Simbad
      68	9870-6103  	  0	  1	  1	  1	233.2282912560	+44.5387324245000	57.981705423497615	 2.9458422164331459	  3.3999999999999773	 0.83333333333333337	155.81028290271700598	 189.3896540998035505	 4.4421397572223569	 0.838932169934292649	 3.7551144670462993	 0.7091821735389661763	 0.037122300	Strong bar	9870 	  1	Simbad
      69	10226-3704 	  2	  1	  1	  0	037.7792588150	-01.1051832583600	26.270920028486582	 0.5785146596335640	 77.3000000000000114	 1.48333333333333184	130.75735980569538697	 143.2235464186948093	 5.0714249186859783	 0.133898903298441230	 4.6791836691719144	 0.1235427067697639214	 0.040596400	Strong bar	10226	  1	Simbad
      70	8610-12703 	  0	  1	  1	  0	257.1904920800	+62.0433486502000	63.440046309295660	 1.1646629584473409	138.6999999999999886	 0.64999999999999980	102.40982032111162425	 179.6676241987181868	 7.8602553165368079	 2.725088101103096516	 5.9981326643875033	 2.0795049644471248484	 0.026157600	Weak bar  	8610 	  1	Simbad
      71	8077-12705 	  2	  1	  1	  1	041.6946399310	-00.7288268521160	40.195950672876371	 6.2118043548449329	 19.0000000000000000	 0.79999999999999716	  8.44538916328798450	 128.0725839660516954	 6.7474798633441182	 0.019905400508649852	 5.9183266842627615	 0.0174593574752654121	 0.043859200	Strong bar	8077 	  1	Simbad
      72	8079-9101  	  2	  1	  1	  0	042.8963395389	-00.7337741618190	47.216438111748111	 0.2082750747079984	 13.8999999999999773	 0.81666666666666765	 44.72387445919054016	  15.3017252687401353	 8.0787754144924051	 0.029967336462262548	 4.3382481849838914	 0.0160922585845122736	 0.023239100	Strong bar	8079 	  1	Simbad
      73	11748-6103 	  3	  1	  1	  0	138.6757739260	+30.1762933953000	56.635011763739989	 0.2413606151208398	142.3000000000000114	 0.91666666666666663	179.96872942214383784	 473.2354116455778694	 5.0007169452476159	 0.168557102228583666	 3.0944294301979265	 0.1043026557023380568	 0.024462113	Weak bar  	11748	  1	Simbad
      74	9872-9102  	  0	  1	  1	  1	234.1347067860	+41.7992939146000	42.178258591221443	 0.7049960730017233	 64.3000000000000114	 0.68333333333333479	114.68282349484803717	 166.5209307482705299	 3.8975775069757210	 0.085486220554966894	 3.4882151060388291	 0.0765076064207336065	 0.041395400	Weak bar  	9872 	  1	Simbad
      75	10505-12701	  2	  1	  1	  0	138.7425065110	+32.7895428219000	61.420477363812978	 0.8743458321584008	 77.0000000000000000	 0.63333333333333275	101.09363282620734026	 146.5283516016644398	 3.8072237227143075	 0.842132139264332169	 4.5672701396631208	 1.0102492665102646985	 0.049603300	Strong bar	10505	  1	Simbad
      76	11944-12701	  0	  1	  1	  0	241.8925882010	+36.4840489630000	56.543269724040933	 0.4527723217339279	123.8000000000000114	 1.16666666666666674	100.64503992106375563	  68.8496482234483977	 7.1128900717683257	 0.658533153605506016	 4.6990360341944983	 0.4350511518217096141	 0.029826827	Strong bar	11944	  1	Simbad
      77	8615-6104  	  3	  1	  1	  1	319.9018679230	+00.7042497188370	52.711379122789822	 0.2177276195495920	170.0000000000000000	 0.56666666666666676	121.54929668137435783	 170.8936117149724794	 6.6160587646819788	 0.229973250264369405	 5.6161842557174397	 0.1952177562668613309	 0.034683600	Weak bar  	8615 	  1	Simbad
      78	11751-6101 	  0	  1	  1	  0	145.2671591860	+34.7328785678000	57.081169537414652	 0.7390310061636107	117.0999999999999943	 0.58333333333333337	 57.84672004605286588	 204.3471368226788911	 2.4960110156544051	 0.179138078572755655	 3.1624164594757698	 0.2269658285337409209	 0.049939964	Weak bar  	11751	  1	Simbad
      79	9025-12704 	  0	  1	  1	  1	246.0507635990	+30.1622614110000	52.556119077875522	 0.8491326389247362	168.9000000000000057	 0.43333333333333329	 21.02976726386441442	 118.5979460815739799	 5.8477300465955064	 0.129070770387667899	 6.4988070995549814	 0.1434413066705690631	 0.048244700	Strong bar	9025 	  1	Simbad
      80	9027-12704 	  0	  1	  1	  1	245.3466468910	+32.3490136493000	54.900619637893861	 1.8717000497808087	134.3000000000000114	 1.55000000000000071	 87.73466768128650983	  31.1393711503928792	10.5746548015053037	 0.282787989446318555	 9.7280195801257854	 0.2601472246608552141	 0.034659000	Strong bar	9027 	  1	Simbad
      81	8596-12702 	  0	  1	  1	  0	230.1722744760	+49.1065424828000	47.892268485366898	 0.3615023994391677	 33.1999999999999886	 0.50000000000000000	 94.12371687256165842	 154.3896904770010963	 3.4685519712179622	 0.147450822902122969	 3.5252522343754356	 0.1498611948759932810	 0.038333700	Strong bar	8596 	  1	Simbad
      82	8597-12703 	  0	  1	  1	  1	225.3889739780	+49.1124291187000	45.969210095356367	 0.4346539059539260	167.5000000000000000	 0.66666666666666663	125.61983940290718920	  70.5910043818510360	 6.9221299129150378	 0.174723142523798280	 4.1813733746364239	 0.1055430489275739764	 0.025983300	Strong bar	8597 	  1	Simbad
      83	9867-12704 	  0	  1	  1	  0	222.2694188150	+49.9470096200000	42.011148948445147	 0.3959418157796079	 85.8000000000000114	 0.65000000000000091	 55.59016665884945496	 290.3623155312363338	 2.5961042675814450	 0.176007825845950094	 1.7941351892248816	 0.1216368070699136439	 0.030475500	Weak bar  	9867 	  1	Simbad
      84	9034-12705 	  0	  1	  1	  1	227.5366807100	+46.1046806603000	53.066978132169147	 0.3208914995732002	166.0000000000000000	 0.83333333333333304	 59.63001101223338196	  34.0416385986306622	 4.2906641640637151	 0.543651394873007066	 2.2817170028578380	 0.2891064375763854333	 0.019123900	Strong bar	9034 	  1	Simbad
      85	8991-6101  	  0	  1	  1	  1	178.0487505430	+51.9896593040000	56.290451426247841	 0.7505483953516112	153.5000000000000000	 1.08333333333333326	  4.07338627536285003	 177.2756005526399576	 2.8190698840666029	 0.898136057280469857	 1.8107996667161355	 0.5769081789640355673	 0.023353700	Weak bar  	8991 	  1	Simbad
      86	8992-6101  	  0	  1	  1	  1	172.1044999230	+51.0283528932000	57.528879215429249	 4.4312581501373245	152.0000000000000000	 0.80000000000000016	  5.61522972125544584	 541.2138550870281506	 4.1850783717397100	 0.585366202659891255	 3.1438843562576197	 0.4397345721531492613	 0.033702800	Strong bar	8992 	  1	Simbad
      87	8989-3703  	  0	  1	  1	  1	177.4403601910	+50.5270164143000	48.368336934092028	 0.6763781424610116	 37.6999999999999886	 1.21666666666666390	 59.17558510210602662	  16.6907047634877017	 8.4578524339427847	 0.046039491851226799	 4.9357737736315386	 0.0268674014125209505	 0.026442000	Strong bar	8989 	  1	Simbad
      88	8989-9102  	  0	  1	  1	  1	177.5243565070	+50.4674415773000	46.116796503639549	 4.2000512452752083	 48.9000000000000057	 0.71666666666666856	 80.51732971877953560	  96.4357003300509206	 2.9673831815045464	 0.004118556663611925	 1.8000628644125416	 0.0024983834077632358	 0.023528400	Weak bar  	8989 	  1	Simbad
      89	8482-12705 	  0	  1	  1	  1	244.2167167940	+50.2821959759000	61.955626079979993	 0.1368444848873125	117.5000000000000000	 0.51666666666666572	 87.96044093715255485	  70.5151444794220197	 4.2005585923640405	 0.566743581800327467	 4.1765799619943920	 0.5635083609211175570	 0.041681400	Weak bar  	8482 	  1	Simbad
      90	9033-12705 	  0	  1	  1	  1	224.0181830780	+45.4052658652000	28.895327224220413	 2.3266093444676699	 75.3999999999999773	 0.84999999999999909	100.33205551197568184	  66.2355538715853100	 6.6028481731429842	 0.284943354228496926	 4.9842702105637890	 0.2150942494719192133	 0.036187500	Strong bar	9033 	  1	Simbad
      91	8597-12702 	  0	  1	  1	  1	224.2890788750	+48.6339685087000	69.226472809486793	 0.1237338121370328	 92.3000000000000114	 0.41666666666666669	131.12256168113788135	  78.2059713217238652	 4.7315913550496802	 0.054150608334761575	 4.3978165636786324	 0.0503307290080608066	 0.035378100	Weak bar  	8597 	  1	Simbad
      92	11835-3704 	  2	  1	  1	  0	221.0571343700	+02.1346192563700	32.133541217522477	 1.2738186510811855	101.1999999999999886	 1.96666666666666856	119.72874576486492515	 189.5694104323875422	 4.5506335810700778	 0.447242765533089504	 2.6167280893789826	 0.2571757726682919465	 0.027351396	Weak bar  	11835	  1	Simbad
      93	12506-12701	  2	  1	  1	  0	218.2904766010	+03.9466508275700	63.964609207052938	 0.3858373055849142	130.5000000000000000	 0.16666666666666666	  1.81804475655829378	 241.0157090675739369	 2.1445365825819831	 0.062551787726609950	 1.7832220181090450	 0.0520129738294682550	 0.030030238	Weak bar  	12506	  1	Simbad
      94	12506-6102 	  2	  1	  1	  0	218.5792389470	+03.6643865303600	60.180090984105718	 0.1431007363672911	 19.1999999999999886	 0.73333333333333428	 36.56456329495230761	   0.7059578951754458	11.0751894166643545	 0.059374947109962051	 7.8609338642051600	 0.0421430744759817705	 0.033575296	Strong bar	12506	  1	Simbad
      95	7959-12704 	  0	  1	  1	  0	256.8643801860	+31.2477124477000	41.270145638198365	 1.3552382098203599	 75.0999999999999943	 0.85000000000000142	110.66359967875621351	  38.9173192523373430	 7.0215191853413970	 0.929840647816435162	 5.1594315374846751	 0.6832494559289645775	 0.031145500	Strong bar	7959 	  1	Simbad
      96	8481-6102  	  0	  1	  1	  1	239.5542090250	+54.6155620453000	34.009889879553064	 1.5283927496632863	119.9000000000000057	 1.30000000000000071	 94.03021321801122667	  66.6732077865946593	 5.9762555197353944	 0.016050719830325001	 6.1339281638799639	 0.0164741889118784381	 0.046887300	Strong bar	8481 	  1	Simbad
      97	8947-9101  	  0	  1	  1	  1	168.7345056200	+50.3348729650000	42.672695191528817	 0.7667776066444745	 24.1999999999999886	 1.59999999999999898	159.58002239675437295	 432.7554026183265137	 3.0186844592074631	 0.375630993482618525	 3.1206952565071107	 0.3883247405944583730	 0.047134000	Strong bar	8947 	  1	Simbad
      98	11834-12705	  2	  1	  1	  0	223.3961173120	+00.0103892538570	56.115115031004578	 0.4286756424763105	 86.8000000000000114	 0.51666666666666572	 68.02199100292625644	  10.1558023971426046	 6.4765600592983956	 0.608071220639614940	 5.8769763334209557	 0.5517775084325458046	 0.042391800	Strong bar	11834	  1	Simbad
      99	11834-6103 	  3	  1	  1	  0	223.7897731900	+00.7816239320160	40.004771779714851	 5.5729276500716907	  2.6000000000000227	 1.54999999999999871	 25.78770775894673761	  89.3905366414517033	 2.4529705812941893	 0.062871793441427778	 2.2672470694490463	 0.0581115364848263302	 0.042962093	Strong bar	11834	  1	Simbad
     100	7961-12703 	  2	  1	  1	  0	260.9677658430	+30.5558579597000	67.605945563467046	 0.6598084198343699	105.3000000000000114	 0.95000000000000051	122.97824938993869637	   5.0481976533782511	 4.9994383108052016	 1.186892462991454344	 3.2305896722642959	 0.7669586650847121101	 0.028262700	Weak bar  	7961 	  1	Simbad
     101	7959-12703 	  0	  1	  1	  0	256.7651663960	+31.4236932668000	63.924878589876165	 0.1405559577900064	  1.1000000000000227	 0.66666666666666530	118.41197107220864382	 138.6112194354677172	 8.3947000160680805	 0.648714332522967396	 6.2622415921903887	 0.4839250797288295880	 0.031140600	Strong bar	7959 	  1	Simbad
     102	8244-3702  	  0	  1	  1	  1	131.8150072910	+51.2458059073000	37.942164381689558	 1.0737171935528274	 68.0999999999999943	 1.96666666666666612	172.74491823276343894	 168.2158452939209781	 2.9941940150466371	 0.281681043493620775	 2.0470539707166155	 0.1925781347706804758	 0.027541600	Strong bar	8244 	  1	Simbad
     103	9489-6104  	  3	  1	  1	  0	126.0843733580	+20.5332420155000	59.961692250354510	 0.3813245503208904	 97.8999999999999773	 0.95000000000000051	 83.71452629314347860	 158.2090008542970736	 4.2737956487374911	 0.123729385252859800	 1.7794845498291563	 0.0515173273393089159	 0.019931400	Weak bar  	9489 	  1	Simbad
     104	8652-12703 	  3	  1	  1	  0	330.8166637920	+00.5711287724220	41.232677153472537	 0.3431477081227534	103.0999999999999943	 0.50000000000000000	168.05035127847708054	 110.0071275940505444	 6.8219228246292083	 0.429460926792279540	 5.8206242950003508	 0.3664261189258436469	 0.030088700	Strong bar	8652 	  1	Simbad
     105	12067-12705	  3	  1	  1	  0	332.9705111810	+00.1087208602340	40.872996092333963	 3.1220744409589507	 37.9000000000000057	 0.53333333333333144	145.23324889522535841	  51.2776058818247265	 5.6239228969426840	 0.823054440597055681	 4.2345651019148232	 0.6197235764066058028	 0.033292945	Strong bar	12067	  1	Simbad
     106	9868-6102  	  0	  1	  1	  1	219.2275407180	+46.8017683736000	31.281619980213272	 3.5692241521726515	153.0999999999999943	 0.86666666666666670	138.81400287988196851	 290.5783569168989402	 6.0041527357362883	 0.311197351169737235	 4.4504922706277981	 0.2306705820085905023	 0.036389800	Strong bar	9868 	  1	Simbad
     107	8614-12703 	  0	  1	  1	  0	258.1185287640	+35.8840862863000	41.710282489230103	 0.4375291602524740	 53.3999999999999773	 0.68333333333333235	120.65633784638851012	  72.9718984223537888	 5.8842909828565180	 0.915997660343211839	 3.4844325366519828	 0.5424157405702527690	 0.026418000	Weak bar  	8614 	  1	Simbad
     108	11010-3702 	  2	  1	  1	  0	196.4946068570	+25.4657017600000	44.326318931126877	 0.4628984991568998	 58.8000000000000114	 1.28333333333333122	127.60579393910859380	 157.5627081931928615	 2.4763479985746191	 0.067782533136326428	 1.2502625723734249	 0.0342221546768830542	 0.021773018	Strong bar	11010	  1	Simbad
     109	11743-6104 	  2	  1	  1	  0	118.8185510490	+14.4344465536000	54.332694569485831	 1.6385257181348898	 98.5000000000000000	 0.96666666666666623	 83.23639593819007132	  69.3766299977241658	 5.5123552940415292	 0.200203864882591454	 3.4372779160386191	 0.1248388913193530930	 0.029141322	Weak bar  	11743	  1	Simbad
     110	11743-12703	  2	  1	  1	  0	118.1777884670	+14.8406894758000	25.450250506038731	 2.7635803505872367	 92.0999999999999943	 0.45000000000000046	150.06665146566206204	  46.5965703821667532	 2.0641870440646408	 0.455270098116776378	 2.0773904708550099	 0.4581822011781793158	 0.047622000	Weak bar  	11743	  1	Simbad
     111	9871-12702 	  0	  1	  1	  1	228.2807334630	+41.2646196408000	53.153870088736561	 0.3481548233968965	145.6999999999999886	 0.46666666666666728	167.88718296245235706	 176.3221267886734438	10.3461777569282773	 0.553543157087786675	 6.6503415024091437	 0.3558078275322842376	 0.029063500	Strong bar	9871 	  1	Simbad
     112	11010-6104 	  0	  1	  1	  0	198.4387649290	+24.9824563431000	40.068929489477398	 1.0010234132808691	167.5999999999999943	 1.09999999999999987	 61.68745901433078416	  61.4997389166480346	 7.3425103815574904	 0.831469041101294604	 4.5922957450931570	 0.5200335499990420551	 0.024180098	Strong bar	11010	  1	Simbad
     113	9881-12705 	  2	  1	  1	  1	205.3735702690	+23.1669644206000	42.153016151210736	 3.2522188159450707	 46.5999999999999943	 0.81666666666666765	 59.21831790571283705	  89.6690410775218965	 8.1848284585839757	 0.312714058155957098	 5.1972325906793726	 0.1985683270988091442	 0.030694000	Strong bar	9881 	  1	Simbad
     114	8602-3701  	  0	  1	  1	  1	247.3615426840	+38.4194026484000	50.186745019868333	 0.4188167543515426	152.8000000000000114	 1.36666666666666647	 18.79434342230899802	 291.0679038884615579	 3.6627064624277166	 0.117593415514015698	 2.7165456986177774	 0.0872163495429649355	 0.030531900	Weak bar  	8602 	  1	Simbad
     115	11947-6103 	  0	  1	  1	  0	252.3946004530	+36.2009177497000	45.544593430406110	 1.2123011800370165	 70.8999999999999773	 0.69999999999999807	136.27596546951798473	   5.0594382011218695	 1.9978806166670064	 0.142819131739821858	 1.7071073945550204	 0.1220331154139295410	 0.030008763	Weak bar  	11947	  1	Simbad
     116	7992-6104  	  0	  1	  1	  1	255.2794883110	+64.6768781746000	54.931355052133888	 0.3320587024547379	  5.1000000000000227	 1.31666666666666754	122.90167017471912914	  29.4360410645322119	 4.9325538126503750	 0.093065106055602698	 4.3055763058781915	 0.0812355892619728293	 0.027131200	Strong bar	7992 	  1	Simbad
     117	8441-12705 	  0	  1	  1	  0	225.4124366700	+38.0558203060000	45.936437807370787	 0.5354838640342123	162.5999999999999943	 1.18333333333333357	175.76274734184266890	  98.7356104201358846	 3.8046312764831685	 0.194735934175464420	 2.2695885958803266	 0.1161664359289170667	 0.028749600	Weak bar  	8441 	  1	Simbad
     118	12667-6103 	  0	  1	  1	  0	249.6798700410	+37.2550188969000	48.700464078342101	 0.7365613645060520	159.1999999999999886	 0.98333333333333373	109.22308946757891590	  28.9783078142905488	 6.4068137343521290	 0.434819905882933622	 4.7613960468994287	 0.3231481149332243175	 0.030325042	Strong bar	12667	  1	Simbad
     119	8616-12702 	  2	  1	  1	  1	322.3060459640	-00.2947653585720	48.538342089507950	 1.3681076255226188	 41.0999999999999943	 0.48333333333333428	110.30973121651118163	 173.5228265284220299	 7.6748546614486743	 0.045275392072659397	 5.5521455975224425	 0.0327531373375700846	 0.030536600	Strong bar	8616 	  1	Simbad
     120	8312-12702 	  0	  1	  1	  1	245.2708704840	+39.9173908047000	44.290049496924397	 2.3341828744917841	 96.8999999999999773	 0.78333333333333144	117.31794352602298659	 139.1934953972669291	 3.4457694978535844	 0.027144944234534375	 2.3196899649770897	 0.0182739602227994652	 0.032025300	Weak bar  	8312 	  1	Simbad
     121	8602-12701 	  0	  1	  1	  1	247.0481706230	+39.8218982679000	39.320405480041778	 5.7201937930490878	156.4000000000000057	 0.59999999999999964	 16.64502474481710692	  91.8883366706130857	 9.9693177764674186	 0.341323992038084612	 6.1198723709566973	 0.2095288078136371135	 0.026788200	Strong bar	8602 	  1	Simbad
     122	8602-12705 	  0	  1	  1	  1	247.4626868000	+39.7665109344000	41.277829675350127	 1.1031171525550327	145.3000000000000114	 0.90000000000000036	  7.92559723093728508	  50.2572414673054197	10.7392069547393518	 0.452276244869847410	 7.8275479699321160	 0.3296532059862345432	 0.031846400	Strong bar	8602 	  1	Simbad
     123	8604-12703 	  0	  1	  1	  1	247.7641748400	+39.8385038680000	47.612683257348571	 0.2778332757417132	 99.1999999999999886	 0.54999999999999949	151.92756484393288474	  38.1095534087789218	 6.5619990278784224	 0.444679895549242588	 4.6482950237420813	 0.3149959847385074285	 0.030538300	Weak bar  	8604 	  1	Simbad
     124	8550-12704 	  0	  1	  1	  1	247.0584059860	+40.3138366723000	23.216962854409061	 1.9350581486951697	165.4000000000000057	 1.21666666666666656	178.42274681500259703	  90.3699507239189899	 6.7246553454751119	 0.499715345474476713	 4.4862064826364634	 0.3333741444234756823	 0.033105500	Weak bar  	8550 	  1	Simbad
     125	8600-12704 	  0	  1	  1	  1	244.8829237060	+41.6624626675000	44.453480524974538	 0.4561811855487079	 67.0000000000000000	 1.28333333333333122	 51.24364204357698327	 145.7050920283944890	 5.4883902196746037	 0.267510321577926646	 3.2731965111847412	 0.1595392849721044837	 0.027382100	Strong bar	8600 	  1	Simbad
     126	11941-12701	  0	  1	  1	  0	247.2961329170	+40.8574077220000	65.163887440526622	 0.5578389659817091	113.8000000000000114	 0.51666666666666572	102.52663495418119055	  37.1366490054888487	11.6562128539342158	 1.073972060824694097	 8.3253690463940426	 0.7670770827476851572	 0.032840867	Weak bar  	11941	  1	Simbad
     127	8312-12704 	  0	  1	  1	  1	247.3041251640	+41.1508723641000	45.713076650145688	 0.7833026913459449	 30.2999999999999829	 0.91666666666666663	140.82764386834742254	  47.2472872002610345	 6.2835389754590336	 0.194691060351444012	 4.7033809158245488	 0.1457309680603567359	 0.029592700	Strong bar	8312 	  1	Simbad
     128	12682-12702	  0	  1	  1	  0	324.6388318030	-06.9038639032500	28.329086008482161	 1.3578550126633149	 79.3999999999999773	 1.09999999999999898	158.83341183806908248	   0.1925829047466369	 8.1645994684700938	 1.074014944045109665	 5.6002686298025628	 0.7366891936711315036	 0.027857948	Weak bar  	12682	  1	Simbad
